id,kemendagri_kabupaten_nama,kemendagri_kabupaten_kode,date,hour,level,geometry,avg_speed_kmh
8231084,KOTA BANDUNG,32.73,2020-01-01,8,3,"{'type': 'MultiLineString', 'coordinates': [[[107.627279, -6.902357], [107.628421, -6.904189], [107.62973, -6.90625]], [[107.627279, -6.902357], [107.628421, -6.904189], [107.62973, -6.90625]], [[107.627279, -6.902357], [107.628421, -6.904189], [107.62973, -6.90625]], [[107.627279, -6.902357], [107.628421, -6.904189], [107.62973, -6.90625]], [[107.627279, -6.902357], [107.628421, -6.904189], [107.62973, -6.90625]]]}",14.206
8231032,KOTA BANDUNG,32.73,2020-01-01,8,3,"{'type': 'MultiLineString', 'coordinates': [[[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796], [107.595038, -6.858357], [107.595296, -6.857304], [107.595552, -6.856184], [107.595668, -6.855677], [107.595833, -6.854964], [107.595946, -6.854475], [107.596224, -6.853239], [107.59626, -6.853081], [107.596304, -6.85291], [107.596518, -6.85198], [107.596632, -6.851518], [107.596684, -6.851308], [107.596731, -6.851119], [107.596858, -6.850522], [107.597269, -6.848985], [107.597298, -6.848943], [107.59733, -6.848932], [107.597615, -6.849011], [107.598037, -6.8492], [107.598194, -6.849252], [107.598301, -6.849248], [107.598417, -6.849195]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796], [107.595038, -6.858357], [107.595296, -6.857304], [107.595552, -6.856184], [107.595668, -6.855677], [107.595833, -6.854964], [107.595946, -6.854475]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796], [107.595038, -6.858357], [107.595296, -6.857304], [107.595552, -6.856184], [107.595668, -6.855677], [107.595833, -6.854964], [107.595946, -6.854475]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796], [107.595038, -6.858357], [107.595296, -6.857304], [107.595552, -6.856184], [107.595668, -6.855677], [107.595833, -6.854964], [107.595946, -6.854475]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796], [107.595038, -6.858357], [107.595296, -6.857304], [107.595552, -6.856184], [107.595668, -6.855677], [107.595833, -6.854964], [107.595946, -6.854475]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796]], [[107.594684, -6.863485], [107.594901, -6.863409], [107.595521, -6.863241], [107.59566, -6.863192], [107.595805, -6.863111], [107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796], [107.595038, -6.858357], [107.595296, -6.857304], [107.595552, -6.856184], [107.595668, -6.855677], [107.595833, -6.854964], [107.595946, -6.854475]], [[107.595898, -6.863001], [107.596195, -6.862449], [107.596241, -6.862298], [107.596237, -6.862212], [107.596186, -6.86215], [107.596061, -6.862046], [107.594963, -6.861234], [107.59488, -6.861143], [107.594757, -6.860903], [107.594719, -6.860744], [107.594701, -6.860525], [107.594826, -6.859577], [107.594861, -6.859316], [107.59496, -6.858796]]]}",8.09667
8231033,KOTA BANDUNG,32.73,2020-01-01,8,4,,4.20429
8231034,KOTA BANDUNG,32.73,2020-01-01,8,3,"{'type': 'MultiLineString', 'coordinates': [[[107.628451, -6.924742], [107.628005, -6.92461], [107.62777, -6.924555], [107.627686, -6.924535], [107.627526, -6.924498], [107.627372, -6.924452], [107.627231, -6.924377], [107.625437, -6.924052], [107.625091, -6.923985], [107.624926, -6.923989], [107.624279, -6.92383]], [[107.633411, -6.926305], [107.632579, -6.92584], [107.632331, -6.925733], [107.63199, -6.925631], [107.631973, -6.925627], [107.63169, -6.925556], [107.629938, -6.925119], [107.629369, -6.924976], [107.628451, -6.924742], [107.628005, -6.92461]]]}",11.5
8231035,KOTA BANDUNG,32.73,2020-01-01,8,1,"{'type': 'MultiLineString', 'coordinates': [[[107.589773, -6.869824], [107.589485, -6.86975], [107.588996, -6.869593], [107.587614, -6.869157], [107.586638, -6.868789], [107.586378, -6.868636], [107.586103, -6.868517], [107.58571, -6.868379], [107.585451, -6.86845], [107.585167, -6.868429], [107.584357, -6.868303], [107.583186, -6.868016], [107.58308, -6.868059], [107.582994, -6.868147]], [[107.589773, -6.869824], [107.589485, -6.86975], [107.588996, -6.869593], [107.587614, -6.869157], [107.586638, -6.868789], [107.586378, -6.868636], [107.586103, -6.868517], [107.58571, -6.868379], [107.585451, -6.86845], [107.585167, -6.868429], [107.584357, -6.868303], [107.583186, -6.868016], [107.58308, -6.868059], [107.582994, -6.868147]], [[107.589773, -6.869824], [107.589485, -6.86975], [107.588996, -6.869593], [107.587614, -6.869157], [107.586638, -6.868789], [107.586378, -6.868636], [107.586103, -6.868517], [107.58571, -6.868379], [107.585451, -6.86845], [107.585167, -6.868429], [107.584357, -6.868303], [107.583186, -6.868016], [107.58308, -6.868059], [107.582994, -6.868147]], [[107.589773, -6.869824], [107.589485, -6.86975], [107.588996, -6.869593], [107.587614, -6.869157], [107.586638, -6.868789], [107.586378, -6.868636], [107.586103, -6.868517], [107.58571, -6.868379], [107.585451, -6.86845], [107.585167, -6.868429], [107.584357, -6.868303], [107.583186, -6.868016], [107.58308, -6.868059], [107.582994, -6.868147]]]}",16.8725
8231036,KOTA BANDUNG,32.73,2020-01-01,8,3,"{'type': 'LineString', 'coordinates': [[107.582994, -6.868147], [107.58308, -6.868059], [107.583186, -6.868016], [107.584357, -6.868303], [107.585167, -6.868429], [107.585451, -6.86845], [107.58571, -6.868379], [107.586103, -6.868517], [107.586378, -6.868636], [107.586638, -6.868789], [107.587614, -6.869157], [107.586638, -6.868789], [107.586378, -6.868636], [107.586103, -6.868517], [107.58571, -6.868379], [107.585451, -6.86845], [107.585167, -6.868429]]}",8.76
8231037,KOTA BANDUNG,32.73,2020-01-01,8,2,"{'type': 'MultiLineString', 'coordinates': [[[107.612802, -6.899078], [107.61277, -6.899819], [107.612682, -6.900154], [107.612638, -6.900258], [107.611635, -6.902438], [107.611453, -6.902857], [107.610944, -6.904174], [107.610784, -6.904537], [107.610727, -6.904747], [107.610692, -6.904905], [107.610667, -6.905101], [107.610669, -6.905447]], [[107.612802, -6.899078], [107.61277, -6.899819], [107.612682, -6.900154], [107.612638, -6.900258], [107.611635, -6.902438], [107.611453, -6.902857], [107.610944, -6.904174], [107.610784, -6.904537], [107.610727, -6.904747], [107.610692, -6.904905], [107.610667, -6.905101], [107.610669, -6.905447]], [[107.612802, -6.899078], [107.61277, -6.899819], [107.612682, -6.900154], [107.612638, -6.900258], [107.611635, -6.902438], [107.611453, -6.902857], [107.610944, -6.904174], [107.610784, -6.904537], [107.610727, -6.904747], [107.610692, -6.904905], [107.610667, -6.905101], [107.610669, -6.905447]], [[107.612802, -6.899078], [107.61277, -6.899819], [107.612682, -6.900154], [107.612638, -6.900258], [107.611635, -6.902438], [107.611453, -6.902857], [107.610944, -6.904174], [107.610784, -6.904537], [107.610727, -6.904747], [107.610692, -6.904905], [107.610667, -6.905101], [107.610669, -6.905447]], [[107.611588, -6.902354], [107.612546, -6.900209], [107.612666, -6.899854], [107.612724, -6.899074], [107.612728, -6.898866], [107.612755, -6.898432], [107.612828, -6.896335], [107.612915, -6.895067], [107.612922, -6.894823], [107.613, -6.893759]], [[107.611588, -6.902354], [107.612546, -6.900209], [107.612666, -6.899854], [107.612724, -6.899074], [107.612728, -6.898866], [107.612755, -6.898432], [107.612828, -6.896335], [107.612915, -6.895067], [107.612922, -6.894823], [107.613, -6.893759]], [[107.611588, -6.902354], [107.612546, -6.900209], [107.612666, -6.899854], [107.612724, -6.899074], [107.612728, -6.898866], [107.612755, -6.898432], [107.612828, -6.896335], [107.612915, -6.895067], [107.612922, -6.894823], [107.613, -6.893759]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.613116, -6.893167], [107.613062, -6.893775], [107.612989, -6.894823], [107.612898, -6.896339], [107.612823, -6.89853], [107.612811, -6.898868], [107.612802, -6.899078]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]], [[107.620054, -6.870689], [107.620323, -6.869783], [107.620571, -6.868996], [107.620541, -6.86848], [107.620569, -6.86808], [107.62061, -6.867769], [107.620845, -6.866846], [107.620953, -6.866657], [107.621039, -6.866421], [107.621168, -6.865986], [107.621263, -6.865788], [107.62143, -6.86563], [107.621933, -6.865382], [107.622149, -6.865269], [107.622344, -6.865094], [107.622433, -6.865002]]]}",16.4721
8231038,KOTA BANDUNG,32.73,2020-01-01,8,3,"{'type': 'MultiLineString', 'coordinates': [[[107.613551, -6.887407], [107.613576, -6.886409], [107.613695, -6.885178], [107.613721, -6.885032], [107.613887, -6.884462], [107.614075, -6.883855]], [[107.613551, -6.887407], [107.613576, -6.886409], [107.613695, -6.885178], [107.613721, -6.885032], [107.613887, -6.884462], [107.614075, -6.883855]], [[107.613551, -6.887407], [107.613576, -6.886409], [107.613695, -6.885178], [107.613721, -6.885032], [107.613887, -6.884462], [107.614075, -6.883855]]]}",11.66
8231039,KOTA BANDUNG,32.73,2020-01-01,8,4,"{'type': 'MultiLineString', 'coordinates': [[[107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]], [[107.597836, -6.843209], [107.597822, -6.843201], [107.597019, -6.842738], [107.596986, -6.842689], [107.596943, -6.842644], [107.596911, -6.842542], [107.596921, -6.842319], [107.59697, -6.842228], [107.597136, -6.842084], [107.597343, -6.841875], [107.59747, -6.841645], [107.5975, -6.841498], [107.597505, -6.841376], [107.597493, -6.841296], [107.597253, -6.840529], [107.597217, -6.840362], [107.597218, -6.840211]]]}",1.908
8231043,KOTA BANDUNG,32.73,2020-01-01,8,1,"{'type': 'MultiLineString', 'coordinates': [[[107.655318, -6.901989], [107.656132, -6.902025], [107.657036, -6.902076], [107.657614, -6.902097], [107.659549, -6.902185], [107.659819, -6.902242], [107.659553, -6.902287], [107.657343, -6.90222], [107.656178, -6.902174], [107.655688, -6.902143]], [[107.655318, -6.901989], [107.656132, -6.902025], [107.657036, -6.902076], [107.657614, -6.902097], [107.659549, -6.902185], [107.659819, -6.902242], [107.659553, -6.902287], [107.657343, -6.90222], [107.656178, -6.902174], [107.655688, -6.902143]], [[107.655318, -6.901989], [107.656132, -6.902025], [107.657036, -6.902076], [107.657614, -6.902097], [107.659549, -6.902185], [107.659819, -6.902242], [107.659553, -6.902287], [107.657343, -6.90222], [107.656178, -6.902174], [107.655688, -6.902143]], [[107.655318, -6.901989], [107.656132, -6.902025], [107.657036, -6.902076], [107.657614, -6.902097], [107.659549, -6.902185], [107.659819, -6.902242], [107.659553, -6.902287], [107.657343, -6.90222], [107.656178, -6.902174], [107.655688, -6.902143]], [[107.655318, -6.901989], [107.656132, -6.902025], [107.657036, -6.902076], [107.657614, -6.902097], [107.659549, -6.902185], [107.659819, -6.902242], [107.659553, -6.902287], [107.657343, -6.90222], [107.656178, -6.902174], [107.655688, -6.902143]]]}",20.392
